business_id,name,website,review_count,stars,latitude,longitude,address,city,state,postal_code,categories
ZgIfySJ3cnB1svoyJAiCzg,Buenos Aires,https://www.yelp.com/biz/buenos-aires-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,547,4.0,40.725315093994105,-73.983039855957,"['513 E 6th St', 'New York, NY 10009']",New York,NY,10009,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'steak', 'title': 'Steakhouses'}]"
mmAlHhnTDXIohPC3wfl0hQ,Mesa Coyoacan,https://www.yelp.com/biz/mesa-coyoacan-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,767,4.0,40.715528000000006,-73.944273,"['372 Graham Ave', 'Brooklyn, NY 11211']",Brooklyn,NY,11211,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]"
NAlOPUbFQVE0bUu8_wmBLQ,Rezdôra,https://www.yelp.com/biz/rezd%C3%B4ra-new-york-4?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,226,4.0,40.73901,-73.9891,"['27 E 20th St', 'New York, NY 10003']",New York,NY,10003,"[{'alias': 'italian', 'title': 'Italian'}]"
erKWJRrHNZ2oj8DkIryjfw,Chick'nCone,https://www.yelp.com/biz/chickncone-new-york-4?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,147,4.5,40.767567,-73.982461,"['1000 S 8th Ave', 'Ste 8', 'New York, NY 10019']",New York,NY,10019,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'waffles', 'title': 'Waffles'}]"
74zaTegd7fnS6llTesn_Dg,Fragole Ristorante,https://www.yelp.com/biz/fragole-ristorante-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,347,4.5,40.68087,-73.99688,"['394 Court St', 'Brooklyn, NY 11231']",Brooklyn,NY,11231,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
8mmM20X369_Do04kW7-TTA,Holy Cow,https://www.yelp.com/biz/holy-cow-new-york-4?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,270,4.0,40.7143638,-73.9906935,"['34 Canal St', 'New York, NY 10002']",New York,NY,10002,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]"
moaPtBNbQ5VNu2Z0ilCVGQ,Walter's,https://www.yelp.com/biz/walters-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,526,4.0,40.6894111633301,-73.973258972168,"['166 DeKalb Ave', 'Brooklyn, NY 11217']",Brooklyn,NY,11217,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
LfRiA6RORToZUSJUHkZBVA,Frankies 457 Spuntino,https://www.yelp.com/biz/frankies-457-spuntino-brooklyn-3?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,822,4.0,40.677328,-73.997972,"['457 Court St', 'Brooklyn, NY 11231']",Brooklyn,NY,11231,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
vLsTPg42rkgN5rUpNfg1OA,Dalongyi Hot Pot,https://www.yelp.com/biz/dalongyi-hot-pot-new-york-3?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,179,4.0,40.716557,-73.996583,"['159 Canal St', 'Fl 2 Unit E', 'New York, NY 10013']",New York,NY,10013,"[{'alias': 'hotpot', 'title': 'Hot Pot'}]"
kB-lmHs7yNwLIlQyp0kMmQ,Quality Meats,https://www.yelp.com/biz/quality-meats-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1972,4.0,40.764958,-73.976206,"['57 W 58th St', 'New York, NY 10019']",New York,NY,10019,"[{'alias': 'steak', 'title': 'Steakhouses'}]"
HEs6llkn3wIP1ATXeIZQew,Pippali,https://www.yelp.com/biz/pippali-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,787,4.0,40.742329999999995,-73.98331,"['129 E 27th St', 'New York, NY 10016']",New York,NY,10016,"[{'alias': 'indpak', 'title': 'Indian'}]"
nrxSzq-VxLqD7aFkE4SH3Q,Cocoron,https://www.yelp.com/biz/cocoron-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,653,4.0,40.72072360000001,-73.9953191,"['37 Kenmare St', 'New York, NY 10012']",New York,NY,10012,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]"
3o0W7asUgP7EEKn8iFWFyA,Casa Nonna,https://www.yelp.com/biz/casa-nonna-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,536,4.0,40.75496,-73.99247,"['310 W 38th St', 'New York, NY 10018']",New York,NY,10018,"[{'alias': 'italian', 'title': 'Italian'}]"
6jPju63RQy3P3ov9-ejP7g,Sea Wolf - Williamsburg Waterfront,https://www.yelp.com/biz/sea-wolf-williamsburg-waterfront-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,22,4.5,40.709946,-73.96860799999999,"['420 Kent Ave', 'Brooklyn, NY 11249']",Brooklyn,NY,11249,"[{'alias': 'seafood', 'title': 'Seafood'}]"
WqmqQ8c9NivfIRn3sO2KiA,The Ribbon,https://www.yelp.com/biz/the-ribbon-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,412,3.5,40.776519799999996,-73.9774628,"['20 W 72nd St', 'New York, NY 10023']",New York,NY,10023,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
Dr_eezrA2Cc_azMYnwhRkA,Sup Crab,https://www.yelp.com/biz/sup-crab-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,263,4.0,40.71733,-73.99502,"['97 Bowery', 'New York, NY 10002']",New York,NY,10002,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'chinese', 'title': 'Chinese'}]"
CqtT8rPaSmrRClUBbqsCFA,Seamore's,https://www.yelp.com/biz/seamores-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,102,3.5,40.7032,-73.99145,"['66 Water St', 'Brooklyn, NY 11201']",Brooklyn,NY,11201,"[{'alias': 'seafood', 'title': 'Seafood'}]"
OzgvdC0oJPh1FQTLJF2yXw,Fancy Nancy,https://www.yelp.com/biz/fancy-nancy-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,165,4.0,40.689550200000006,-73.9554046,"['1038 Bedford Ave', 'Brooklyn, NY 11205']",Brooklyn,NY,11205,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
dYm7DXMy1r8kCmKiz1MO8w,Crave Fishbar,https://www.yelp.com/biz/crave-fishbar-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,723,4.0,40.755136,-73.968683,"['945 2nd Ave', 'New York, NY 10022']",New York,NY,10022,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]"
56nGFQ5PVuGErwcAR34QAw,Meadowsweet,https://www.yelp.com/biz/meadowsweet-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,392,4.0,40.7103995,-73.96323840000001,"['149 Broadway', 'Brooklyn, NY 11211']",Brooklyn,NY,11211,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
I2lgw_7DUnwD92ND4PN-Ow,Aunt Jake's,https://www.yelp.com/biz/aunt-jakes-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1491,4.0,40.7186467,-73.99792409999999,"['133 Mulberry St', 'New York, NY 10013']",New York,NY,10013,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]"
hKtSEqh8fLgLneDdZZwF8w,Kusina Pinoy Bistro,https://www.yelp.com/biz/kusina-pinoy-bistro-woodside?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,110,4.5,40.746171999999994,-73.895585,"['6916 Roosevelt Ave', 'Woodside, NY 11377']",Woodside,NY,11377,"[{'alias': 'filipino', 'title': 'Filipino'}]"
4KHjnRNvrkKHchEznhlnSA,Sweet Chick,https://www.yelp.com/biz/sweet-chick-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,2020,4.0,40.718371000000005,-73.95733,"['164 Bedford Ave', 'Brooklyn, NY 11211']",Brooklyn,NY,11211,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
UinIRaZuSSYlLrOrhy2V0Q,Catfish,https://www.yelp.com/biz/catfish-brooklyn-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,709,4.0,40.674106,-73.953529,"['1433 Bedford Ave', 'Brooklyn, NY 11216']",Brooklyn,NY,11216,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
vPPJxadFYQRn3u8URnyiBg,Barchaa Peruvian Fusion Cuisine,https://www.yelp.com/biz/barchaa-peruvian-fusion-cuisine-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,87,4.0,40.691251638302,-73.90881408662051,"['567 Wilson Ave', 'Brooklyn, NY 11207']",Brooklyn,NY,11207,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'latin', 'title': 'Latin American'}]"
r2JVKalbucGf2nryywuL2w,Kopitiam,https://www.yelp.com/biz/kopitiam-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,669,4.0,40.71387,-73.99091,"['151 E Broadway', 'New York, NY 10002']",New York,NY,10002,"[{'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'singaporean', 'title': 'Singaporean'}]"
7NqFIuXuRwm6WuuseLxAVw,Delmonico's,https://www.yelp.com/biz/delmonicos-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1056,4.0,40.70507,-74.01019000000001,"['56 Beaver St', 'New York, NY 10004']",New York,NY,10004,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
z28cRtpdfiJfzIp1vkMAwQ,Koko Wings,https://www.yelp.com/biz/koko-wings-new-york-3?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,327,3.5,40.800959999999996,-73.96734000000001,"['248 W 106th St', 'New York, NY 10025']",New York,NY,10025,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]"
BgueHXOeFcOHGT8jwBkEYw,The Freakin Rican Restaurant,https://www.yelp.com/biz/the-freakin-rican-restaurant-astoria?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,224,4.5,40.7553327813777,-73.9182442054152,"['4306 34th Av', 'Astoria, NY 11101']",Astoria,NY,11101,"[{'alias': 'puertorican', 'title': 'Puerto Rican'}, {'alias': 'catering', 'title': 'Caterers'}, {'alias': 'latin', 'title': 'Latin American'}]"
fRO4Fwe5uRAajMcTwLbVkA,Ayada Thai,https://www.yelp.com/biz/ayada-thai-elmhurst-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1198,4.0,40.7433662414551,-73.8876037597656,"['7708 Woodside Ave', 'Elmhurst, NY 11373']",Elmhurst,NY,11373,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
9AXTJkwXdWaJaQkCjpj6mA,Sunday in Brooklyn,https://www.yelp.com/biz/sunday-in-brooklyn-brooklyn-3?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,800,4.0,40.714145,-73.965322,"['348 Wythe Ave', 'Brooklyn, NY 11249']",Brooklyn,NY,11249,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
eMSTTuOUlKEnSOr8lPp3Xg,Ammazzacaffè,https://www.yelp.com/biz/ammazzacaff%C3%A8-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,181,4.5,40.7113172,-73.9446243,"['702 Grand St', 'Brooklyn, NY 11211']",Brooklyn,NY,11211,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
FXgSgiLg6xgOO8zrG51mzg,Claro,https://www.yelp.com/biz/claro-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,194,4.0,40.6773587963142,-73.98619844894459,"['284 3rd Ave', 'Brooklyn, NY 11215']",Brooklyn,NY,11215,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
1cJsIcgLMQ_XsrKZYFhkzA,Haizea,https://www.yelp.com/biz/haizea-new-york-3?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,17,5.0,40.727126,-74.00219150000001,"['142 Sullivan St', 'New York, NY 10012']",New York,NY,10012,"[{'alias': 'basque', 'title': 'Basque'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
78TCGIG1eHMYdyvMpFdDbQ,Follia NYC,https://www.yelp.com/biz/follia-nyc-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,182,4.0,40.7349243164062,-73.9855880737305,"['179 3rd Ave', 'New York, NY 10003']",New York,NY,10003,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]"
PAQDvkvVselqlhOc0Mh92g,Doma,https://www.yelp.com/biz/doma-new-york-4?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,38,4.5,40.72703,-73.985392,"['120 1st Ave', 'New York, NY 10009']",New York,NY,10009,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
r2nIYBSyXny1-7XvsL2PVg,Lena's Italian Kitchen,https://www.yelp.com/biz/lenas-italian-kitchen-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,175,4.5,40.742664000000005,-73.977783,"['551 2nd Ave', 'New York, NY 10016']",New York,NY,10016,"[{'alias': 'italian', 'title': 'Italian'}]"
K144ThGmoIjX6Wh5-_Rn4Q,Ellen's Stardust Diner,https://www.yelp.com/biz/ellens-stardust-diner-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1872,3.5,40.761840079033796,-73.9835502325409,"['1650 Broadway', 'New York, NY 10019']",New York,NY,10019,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
_WWJcqUTGFCCVp0cymu0wQ,Footprints Cafe,https://www.yelp.com/biz/footprints-cafe-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,855,3.0,40.64461,-73.92119,"['5814 Clarendon Rd', 'Brooklyn, NY 11203']",Brooklyn,NY,11203,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]"
kDJbzzmCEjFbyDQ-lSygvw,Fresh Salt,https://www.yelp.com/biz/fresh-salt-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,396,4.0,40.70707,-74.00244,"['146 Beekman St', 'New York, NY 10038']",New York,NY,10038,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
JyXn_GCGM2DsNYIzgzQrDw,Da Gennaro,https://www.yelp.com/biz/da-gennaro-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1023,4.0,40.71832,-73.99794,"['129 Mulberry St', 'New York, NY 10013']",New York,NY,10013,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]"
croh2zWlbPyCQTNS11klcg,China River 川聚院,https://www.yelp.com/biz/china-river-%E5%B7%9D%E8%81%9A%E9%99%A2-new-york-3?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,201,4.0,40.7581711239604,-73.9883149042726,"['258 W 44th St', 'New York, NY 10036']",New York,NY,10036,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]"
B7bxdtvLYR7Nmex4AIFd4w,RedFarm,https://www.yelp.com/biz/redfarm-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,615,3.5,40.782051,-73.98041500000001,"['2170 Broadway', 'New York, NY 10024']",New York,NY,10024,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]"
ePqKbqXFBCbwBaWiN2Jo9w,Ampersand,https://www.yelp.com/biz/ampersand-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,218,4.5,40.73861787906171,-73.9834206895483,"['294 3rd Ave', 'New York, NY 10010']",New York,NY,10010,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
vqmSE-4AEUyCwLWUiKU-3A,Sin City Burger,https://www.yelp.com/biz/sin-city-burger-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,72,4.5,40.771226,-73.955619,"['311 E 76th St', 'New York, NY 10021']",New York,NY,10021,"[{'alias': 'burgers', 'title': 'Burgers'}]"
1NL-Uk5v0PYtLNulhO1YRw,El Rinconcito Mix,https://www.yelp.com/biz/el-rinconcito-mix-brooklyn-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,26,4.5,40.67152,-73.95251,"['774 St Johns Pl', 'Brooklyn, NY 11216']",Brooklyn,NY,11216,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'spanish', 'title': 'Spanish'}]"
srhEv1OqoK9W5JRdiMWDyw,Ayza Wine & Chocolate Bar,https://www.yelp.com/biz/ayza-wine-and-chocolate-bar-new-york-6?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1719,4.0,40.747177472107396,-73.987011312828,"['11 W 31st St', 'New York, NY 10001']",New York,NY,10001,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]"
ev6e12vhY_0y4qE1cRhv0A,Udon Izakaya West 46 Midtown,https://www.yelp.com/biz/udon-izakaya-west-46-midtown-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1035,4.0,40.753544686556296,-73.97357244785042,"['150 E 46th St', 'New York, NY 10017']",New York,NY,10017,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'izakaya', 'title': 'Izakaya'}]"
hiTfA7vnxDSLv77nl6UQXQ,St. Anselm,https://www.yelp.com/biz/st-anselm-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,836,4.0,40.7143299,-73.95604,"['355 Metropolitan Ave', 'Brooklyn, NY 11211']",Brooklyn,NY,11211,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]"
C7e6WIM4CFa4EkzxHWHBRA,PhoBar,https://www.yelp.com/biz/phobar-new-york-8?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,240,4.0,40.7152346,-73.99900790000001,"['43 Mott St', 'New York, NY 10013']",New York,NY,10013,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]"
2BRJP7YeiNuWSwyn2TdAoA,Kafana,https://www.yelp.com/biz/kafana-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,403,4.0,40.72432,-73.97851,"['116 Ave C', 'New York, NY 10009']",New York,NY,10009,"[{'alias': 'modern_european', 'title': 'Modern European'}]"
Cz6It2NB_QBXCjnlsWGZSA,Boulton & Watt,https://www.yelp.com/biz/boulton-and-watt-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,676,4.0,40.722496299999996,-73.986439,"['5 Ave A', 'New York, NY 10009']",New York,NY,10009,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]"
PHMkwS5nmo4IUXbcg0OcAg,Jajaja Plantas Mexicana,https://www.yelp.com/biz/jajaja-plantas-mexicana-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,224,4.5,40.72979,-74.00455,"['63 Carmine St', 'New York, NY 10014']",New York,NY,10014,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'bars', 'title': 'Bars'}]"
